uniquecode,Cruise,Year,Month,Ship_Code,St_Line,St_Station,Sml_PVolC3
8605 JD 76.7 120,198605,1986,5,JD,76.7,120,29
8605 JD 76.7 55,198605,1986,5,JD,76.7,55,262.5
8605 JD 76.7 60,198605,1986,5,JD,76.7,60,150.5
8605 JD 76.7 70,198605,1986,5,JD,76.7,70,248.5
8605 JD 76.7 80,198605,1986,5,JD,76.7,80,30.5
8605 JD 76.7 90,198605,1986,5,JD,76.7,90,18
8605 JD 80 100,198605,1986,5,JD,80,100,18
8605 JD 80 110,198605,1986,5,JD,80,110,18
8605 JD 80 120,198605,1986,5,JD,80,120,24.5
8605 JD 80 51,198605,1986,5,JD,80,51,212.5
8605 JD 80 55,198605,1986,5,JD,80,55,235
8605 JD 80 60,198605,1986,5,JD,80,60,231.5
8605 JD 80 70,198605,1986,5,JD,80,70,98
8605 JD 80 80,198605,1986,5,JD,80,80,16.5
8605 JD 80 90,198605,1986,5,JD,80,90,47.5
8605 JD 81.7 46.9,198605,1986,5,JD,81.7,46.9,208.5
8605 JD 83.3 40.6,198605,1986,5,JD,83.3,40.6,323.5
8605 JD 83.3 42,198605,1986,5,JD,83.3,42,305
8605 JD 83.3 51,198605,1986,5,JD,83.3,51,126
8605 JD 83.3 55,198605,1986,5,JD,83.3,55,105.5
8605 JD 83.3 60,198605,1986,5,JD,83.3,60,77
8605 JD 83.3 70,198605,1986,5,JD,83.3,70,45.5
8605 JD 86.7 33,198605,1986,5,JD,86.7,33,501
8605 JD 86.7 35,198605,1986,5,JD,86.7,35,129.5
8605 JD 86.7 40,198605,1986,5,JD,86.7,40,117.5
8605 JD 86.7 45,198605,1986,5,JD,86.7,45,98.5
8605 JD 86.7 50,198605,1986,5,JD,86.7,50,174
8605 JD 86.7 55,198605,1986,5,JD,86.7,55,83.5
8605 JD 86.7 60,198605,1986,5,JD,86.7,60,118.5
8605 JD 86.7 70,198605,1986,5,JD,86.7,70,22.5
8605 JD 90 100,198605,1986,5,JD,90,100,16.5
8605 JD 90 110,198605,1986,5,JD,90,110,16
8605 JD 90 120,198605,1986,5,JD,90,120,10.5
8605 JD 90 28,198605,1986,5,JD,90,28,269.5
8605 JD 90 30,198605,1986,5,JD,90,30,139
8605 JD 90 35,198605,1986,5,JD,90,35,58
8605 JD 90 37,198605,1986,5,JD,90,37,64
8605 JD 90 45,198605,1986,5,JD,90,45,55.5
8605 JD 90 53,198605,1986,5,JD,90,53,54.5
8605 JD 90 60,198605,1986,5,JD,90,60,81.5
8605 JD 90 70,198605,1986,5,JD,90,70,27.5
8605 JD 90 80,198605,1986,5,JD,90,80,18
8605 JD 90 90,198605,1986,5,JD,90,90,13.5
8605 JD 93.3 100,198605,1986,5,JD,93.3,100,10.5
8605 JD 93.3 110,198605,1986,5,JD,93.3,110,15
8605 JD 93.3 120,198605,1986,5,JD,93.3,120,12
8605 JD 93.3 26.7,198605,1986,5,JD,93.3,26.7,151
8605 JD 93.3 29,198605,1986,5,JD,93.3,29,59.5
8605 JD 93.3 30,198605,1986,5,JD,93.3,30,81.5
8605 JD 93.3 35,198605,1986,5,JD,93.3,35,85.5
8605 JD 93.3 40,198605,1986,5,JD,93.3,40,61.5
8605 JD 93.3 45,198605,1986,5,JD,93.3,45,65
8605 JD 93.3 50,198605,1986,5,JD,93.3,50,66
8605 JD 93.3 55,198605,1986,5,JD,93.3,55,70.5
8605 JD 93.3 60,198605,1986,5,JD,93.3,60,65
8605 JD 93.3 70,198605,1986,5,JD,93.3,70,67
8605 JD 93.3 80,198605,1986,5,JD,93.3,80,22.5
8605 JD 93.3 90,198605,1986,5,JD,93.3,90,15.5
8703 JD 76.7 100,198703,1987,3,JD,76.7,100,39
8703 JD 76.7 49,198703,1987,3,JD,76.7,49,167
8703 JD 76.7 51,198703,1987,3,JD,76.7,51,87
8703 JD 76.7 55,198703,1987,3,JD,76.7,55,148
8703 JD 76.7 60,198703,1987,3,JD,76.7,60,82
8703 JD 76.7 70,198703,1987,3,JD,76.7,70,184
8703 JD 76.7 80,198703,1987,3,JD,76.7,80,91
8703 JD 76.7 90,198703,1987,3,JD,76.7,90,39
8703 JD 80 100,198703,1987,3,JD,80,100,113
8703 JD 80 51,198703,1987,3,JD,80,51,111
8703 JD 80 55,198703,1987,3,JD,80,55,122
8703 JD 80 60,198703,1987,3,JD,80,60,81
8703 JD 80 70,198703,1987,3,JD,80,70,67
8703 JD 80 80,198703,1987,3,JD,80,80,92
8703 JD 80 90,198703,1987,3,JD,80,90,58
8703 JD 81.8 46.9,198703,1987,3,JD,81.8,46.9,239
8703 JD 83.3 100,198703,1987,3,JD,83.3,100,94
8703 JD 83.3 40.6,198703,1987,3,JD,83.3,40.6,0
8703 JD 83.3 42,198703,1987,3,JD,83.3,42,219
8703 JD 83.3 51,198703,1987,3,JD,83.3,51,417
8703 JD 83.3 55,198703,1987,3,JD,83.3,55,114
8703 JD 83.3 60,198703,1987,3,JD,83.3,60,103
8703 JD 83.3 70,198703,1987,3,JD,83.3,70,101
8703 JD 83.3 80,198703,1987,3,JD,83.3,80,55
8703 JD 83.3 90,198703,1987,3,JD,83.3,90,48
8703 JD 86.7 100,198703,1987,3,JD,86.7,100,93
8703 JD 86.7 33,198703,1987,3,JD,86.7,33,150
8703 JD 86.7 35,198703,1987,3,JD,86.7,35,92
8703 JD 86.7 39.5,198703,1987,3,JD,86.7,39.5,99
8703 JD 86.7 45,198703,1987,3,JD,86.7,45,98
8703 JD 86.7 50,198703,1987,3,JD,86.7,50,143
8703 JD 86.7 55,198703,1987,3,JD,86.7,55,108
8703 JD 86.7 60,198703,1987,3,JD,86.7,60,100
8703 JD 86.7 70,198703,1987,3,JD,86.7,70,108
8703 JD 86.7 80,198703,1987,3,JD,86.7,80,80
8703 JD 86.7 90,198703,1987,3,JD,86.7,90,45
8703 JD 90 100,198703,1987,3,JD,90,100,195
8703 JD 90 110,198703,1987,3,JD,90,110,35
8703 JD 90 120,198703,1987,3,JD,90,120,16
8703 JD 90 28,198703,1987,3,JD,90,28,88
8703 JD 90 30,198703,1987,3,JD,90,30,0
8703 JD 90 35,198703,1987,3,JD,90,35,76
8703 JD 90 37,198703,1987,3,JD,90,37,83
8703 JD 90 45,198703,1987,3,JD,90,45,107
8703 JD 90 53,198703,1987,3,JD,90,53,73
8703 JD 90 60,198703,1987,3,JD,90,60,120
8703 JD 90 70,198703,1987,3,JD,90,70,48
8703 JD 90 80,198703,1987,3,JD,90,80,27
8703 JD 90 90,198703,1987,3,JD,90,90,57
8703 JD 93.3 100,198703,1987,3,JD,93.3,100,50
8703 JD 93.3 110,198703,1987,3,JD,93.3,110,34
8703 JD 93.3 120,198703,1987,3,JD,93.3,120,14
8703 JD 93.3 26.7,198703,1987,3,JD,93.3,26.7,63
8703 JD 93.3 28,198703,1987,3,JD,93.3,28,69
8703 JD 93.3 30,198703,1987,3,JD,93.3,30,60
8703 JD 93.3 35,198703,1987,3,JD,93.3,35,60
8703 JD 93.3 40,198703,1987,3,JD,93.3,40,49
8703 JD 93.3 45,198703,1987,3,JD,93.3,45,101
8703 JD 93.3 50,198703,1987,3,JD,93.3,50,82
8703 JD 93.3 55,198703,1987,3,JD,93.3,55,110
8703 JD 93.3 60,198703,1987,3,JD,93.3,60,54
8703 JD 93.3 70,198703,1987,3,JD,93.3,70,50
8703 JD 93.3 80,198703,1987,3,JD,93.3,80,46
8703 JD 93.3 90,198703,1987,3,JD,93.3,90,56
8705 JD 76.7 100,198705,1987,5,JD,76.7,100,17
8705 JD 76.7 49,198705,1987,5,JD,76.7,49,173
8705 JD 76.7 51,198705,1987,5,JD,76.7,51,86
8705 JD 76.7 55,198705,1987,5,JD,76.7,55,325
8705 JD 76.7 60,198705,1987,5,JD,76.7,60,153
8705 JD 76.7 70,198705,1987,5,JD,76.7,70,69
8705 JD 76.7 80,198705,1987,5,JD,76.7,80,48
8705 JD 76.7 90,198705,1987,5,JD,76.7,90,25
8705 JD 80 100,198705,1987,5,JD,80,100,57
8705 JD 80 51,198705,1987,5,JD,80,51,438
8705 JD 80 55,198705,1987,5,JD,80,55,89
8705 JD 80 60,198705,1987,5,JD,80,60,155
8705 JD 80 70,198705,1987,5,JD,80,70,202
8705 JD 80 80,198705,1987,5,JD,80,80,45
8705 JD 80 90,198705,1987,5,JD,80,90,35
8705 JD 81.8 46.9,198705,1987,5,JD,81.8,46.9,462
8705 JD 83.3 100,198705,1987,5,JD,83.3,100,63
8705 JD 83.3 110,198705,1987,5,JD,83.3,110,47
8705 JD 83.3 40.6,198705,1987,5,JD,83.3,40.6,84
8705 JD 83.3 42,198705,1987,5,JD,83.3,42,362
8705 JD 83.3 51,198705,1987,5,JD,83.3,51,85
8705 JD 83.3 55,198705,1987,5,JD,83.3,55,96
8705 JD 83.3 60,198705,1987,5,JD,83.3,60,206
8705 JD 83.3 70,198705,1987,5,JD,83.3,70,60
8705 JD 83.3 80,198705,1987,5,JD,83.3,80,139
8705 JD 83.3 90,198705,1987,5,JD,83.3,90,95
8705 JD 86.7 100,198705,1987,5,JD,86.7,100,37
8705 JD 86.7 110,198705,1987,5,JD,86.7,110,23
8705 JD 86.7 33,198705,1987,5,JD,86.7,33,334
8705 JD 86.7 35,198705,1987,5,JD,86.7,35,144
8705 JD 86.7 39.5,198705,1987,5,JD,86.7,39.5,100
8705 JD 86.7 45,198705,1987,5,JD,86.7,45,131
8705 JD 86.7 50,198705,1987,5,JD,86.7,50,231
8705 JD 86.7 55,198705,1987,5,JD,86.7,55,137
8705 JD 86.7 60,198705,1987,5,JD,86.7,60,210
8705 JD 86.7 70,198705,1987,5,JD,86.7,70,111
8705 JD 86.7 80,198705,1987,5,JD,86.7,80,58
8705 JD 86.7 90,198705,1987,5,JD,86.7,90,49
8705 JD 90 100,198705,1987,5,JD,90,100,29
8705 JD 90 110,198705,1987,5,JD,90,110,9
8705 JD 90 120,198705,1987,5,JD,90,120,5
8705 JD 90 28,198705,1987,5,JD,90,28,342
8705 JD 90 30,198705,1987,5,JD,90,30,95
8705 JD 90 35,198705,1987,5,JD,90,35,225
8705 JD 90 37,198705,1987,5,JD,90,37,95
8705 JD 90 45,198705,1987,5,JD,90,45,65
8705 JD 90 53,198705,1987,5,JD,90,53,27
8705 JD 90 60,198705,1987,5,JD,90,60,59
8705 JD 90 70,198705,1987,5,JD,90,70,36
8705 JD 90 80,198705,1987,5,JD,90,80,91
8705 JD 90 90,198705,1987,5,JD,90,90,16
8705 JD 93.3 100,198705,1987,5,JD,93.3,100,20
8705 JD 93.3 110,198705,1987,5,JD,93.3,110,28
8705 JD 93.3 120,198705,1987,5,JD,93.3,120,7
8705 JD 93.3 26.7,198705,1987,5,JD,93.3,26.7,266
8705 JD 93.3 28,198705,1987,5,JD,93.3,28,80
8705 JD 93.3 30,198705,1987,5,JD,93.3,30,70
8705 JD 93.3 35,198705,1987,5,JD,93.3,35,61
8705 JD 93.3 40,198705,1987,5,JD,93.3,40,41
8705 JD 93.3 45,198705,1987,5,JD,93.3,45,134
8705 JD 93.3 50,198705,1987,5,JD,93.3,50,57
8705 JD 93.3 55,198705,1987,5,JD,93.3,55,68
8705 JD 93.3 60,198705,1987,5,JD,93.3,60,65
8705 JD 93.3 70,198705,1987,5,JD,93.3,70,21
8705 JD 93.3 80,198705,1987,5,JD,93.3,80,33
8705 JD 93.3 90,198705,1987,5,JD,93.3,90,16
8805 JD 76.7 49,198805,1988,5,JD,76.7,49,146
8805 JD 76.7 51,198805,1988,5,JD,76.7,51,124
8805 JD 76.7 55,198805,1988,5,JD,76.7,55,127
8805 JD 76.7 60,198805,1988,5,JD,76.7,60,143
8805 JD 76.7 70,198805,1988,5,JD,76.7,70,182
8805 JD 80 51,198805,1988,5,JD,80,51,358
8805 JD 80 55,198805,1988,5,JD,80,55,334
8805 JD 80 60,198805,1988,5,JD,80,60,207
8805 JD 80 70,198805,1988,5,JD,80,70,114
8805 JD 81.8 46.9,198805,1988,5,JD,81.8,46.9,321
8805 JD 83.3 40.6,198805,1988,5,JD,83.3,40.6,1939
8805 JD 83.3 42,198805,1988,5,JD,83.3,42,442
8805 JD 83.3 51,198805,1988,5,JD,83.3,51,79
8805 JD 83.3 55,198805,1988,5,JD,83.3,55,137
8805 JD 83.3 60,198805,1988,5,JD,83.3,60,147
8805 JD 83.3 70,198805,1988,5,JD,83.3,70,207
8805 JD 83.3 80,198805,1988,5,JD,83.3,80,221
8805 JD 83.3 90,198805,1988,5,JD,83.3,90,268
8805 JD 86.7 33,198805,1988,5,JD,86.7,33,222
8805 JD 86.7 35,198805,1988,5,JD,86.7,35,131
8805 JD 86.7 39.5,198805,1988,5,JD,86.7,39.5,143
8805 JD 86.7 45,198805,1988,5,JD,86.7,45,114
8805 JD 86.7 50,198805,1988,5,JD,86.7,50,203
8805 JD 86.7 55,198805,1988,5,JD,86.7,55,61
8805 JD 86.7 60,198805,1988,5,JD,86.7,60,45
8805 JD 86.7 70,198805,1988,5,JD,86.7,70,88
8805 JD 86.7 80,198805,1988,5,JD,86.7,80,120
8805 JD 86.7 90,198805,1988,5,JD,86.7,90,129
8805 JD 90 100,198805,1988,5,JD,90,100,43
8805 JD 90 28,198805,1988,5,JD,90,28,275
8805 JD 90 30,198805,1988,5,JD,90,30,96
8805 JD 90 35,198805,1988,5,JD,90,35,224
8805 JD 90 37,198805,1988,5,JD,90,37,188
8805 JD 90 45,198805,1988,5,JD,90,45,119
8805 JD 90 53,198805,1988,5,JD,90,53,29
8805 JD 90 60,198805,1988,5,JD,90,60,29
8805 JD 90 70,198805,1988,5,JD,90,70,40
8805 JD 90 80,198805,1988,5,JD,90,80,23
8805 JD 90 90,198805,1988,5,JD,90,90,5
8805 JD 93.3 100,198805,1988,5,JD,93.3,100,14
8805 JD 93.3 26.7,198805,1988,5,JD,93.3,26.7,304
8805 JD 93.3 28,198805,1988,5,JD,93.3,28,84
8805 JD 93.3 30,198805,1988,5,JD,93.3,30,41
8805 JD 93.3 35,198805,1988,5,JD,93.3,35,42
8805 JD 93.3 40,198805,1988,5,JD,93.3,40,51
8805 JD 93.3 45,198805,1988,5,JD,93.3,45,64
8805 JD 93.3 50,198805,1988,5,JD,93.3,50,82
8805 JD 93.3 55,198805,1988,5,JD,93.3,55,14
8805 JD 93.3 60,198805,1988,5,JD,93.3,60,49
8805 JD 93.3 70,198805,1988,5,JD,93.3,70,36
8805 JD 93.3 80,198805,1988,5,JD,93.3,80,20
8805 JD 93.3 90,198805,1988,5,JD,93.3,90,14
8904 JD 76.7 49,198904,1989,4,JD,76.7,49,189
8904 JD 76.7 51,198904,1989,4,JD,76.7,51,97
8904 JD 76.7 55,198904,1989,4,JD,76.7,55,79
8904 JD 76.7 60,198904,1989,4,JD,76.7,60,163
8904 JD 76.7 70,198904,1989,4,JD,76.7,70,155
8904 JD 76.7 80,198904,1989,4,JD,76.7,80,34
8904 JD 76.7 90,198904,1989,4,JD,76.7,90,94
8904 JD 80 51,198904,1989,4,JD,80,51,760
8904 JD 80 55,198904,1989,4,JD,80,55,59
8904 JD 80 60,198904,1989,4,JD,80,60,70
8904 JD 80 70,198904,1989,4,JD,80,70,53
8904 JD 80 80,198904,1989,4,JD,80,80,58
8904 JD 80 90,198904,1989,4,JD,80,90,54
8904 JD 81.8 46.9,198904,1989,4,JD,81.8,46.9,212
8904 JD 83.3 100,198904,1989,4,JD,83.3,100,20
8904 JD 83.3 110,198904,1989,4,JD,83.3,110,9
8904 JD 83.3 40.6,198904,1989,4,JD,83.3,40.6,931
8904 JD 83.3 42,198904,1989,4,JD,83.3,42,440
8904 JD 83.3 51,198904,1989,4,JD,83.3,51,250
8904 JD 83.3 55,198904,1989,4,JD,83.3,55,108
8904 JD 83.3 60,198904,1989,4,JD,83.3,60,147
8904 JD 83.3 70,198904,1989,4,JD,83.3,70,24
8904 JD 83.3 80,198904,1989,4,JD,83.3,80,48
8904 JD 83.3 90,198904,1989,4,JD,83.3,90,33
8904 JD 86.7 100,198904,1989,4,JD,86.7,100,36
8904 JD 86.7 110,198904,1989,4,JD,86.7,110,6
8904 JD 86.7 33,198904,1989,4,JD,86.7,33,224
8904 JD 86.7 35,198904,1989,4,JD,86.7,35,73
8904 JD 86.7 39.5,198904,1989,4,JD,86.7,39.5,75
8904 JD 86.7 45,198904,1989,4,JD,86.7,45,112
8904 JD 86.7 50,198904,1989,4,JD,86.7,50,95
8904 JD 86.7 55,198904,1989,4,JD,86.7,55,162
8904 JD 86.7 60,198904,1989,4,JD,86.7,60,77
8904 JD 86.7 70,198904,1989,4,JD,86.7,70,34
8904 JD 86.7 80,198904,1989,4,JD,86.7,80,19
8904 JD 86.7 90,198904,1989,4,JD,86.7,90,18
8904 JD 90 100,198904,1989,4,JD,90,100,29
8904 JD 90 110,198904,1989,4,JD,90,110,66
8904 JD 90 120,198904,1989,4,JD,90,120,21
8904 JD 90 28,198904,1989,4,JD,90,28,65
8904 JD 90 30,198904,1989,4,JD,90,30,11
8904 JD 90 35,198904,1989,4,JD,90,35,7
8904 JD 90 37,198904,1989,4,JD,90,37,29
8904 JD 90 45,198904,1989,4,JD,90,45,55
8904 JD 90 53,198904,1989,4,JD,90,53,33
8904 JD 90 60,198904,1989,4,JD,90,60,24
8904 JD 90 70,198904,1989,4,JD,90,70,20
8904 JD 90 80,198904,1989,4,JD,90,80,56
8904 JD 90 90,198904,1989,4,JD,90,90,24
8904 JD 93.3 100,198904,1989,4,JD,93.3,100,26
8904 JD 93.3 110,198904,1989,4,JD,93.3,110,9
8904 JD 93.3 120,198904,1989,4,JD,93.3,120,11
8904 JD 93.3 26.7,198904,1989,4,JD,93.3,26.7,197
8904 JD 93.3 28,198904,1989,4,JD,93.3,28,79
8904 JD 93.3 30,198904,1989,4,JD,93.3,30,102
8904 JD 93.3 35,198904,1989,4,JD,93.3,35,97
8904 JD 93.3 40,198904,1989,4,JD,93.3,40,40
8904 JD 93.3 45,198904,1989,4,JD,93.3,45,168
8904 JD 93.3 50,198904,1989,4,JD,93.3,50,75
8904 JD 93.3 55,198904,1989,4,JD,93.3,55,159
8904 JD 93.3 60,198904,1989,4,JD,93.3,60,38
8904 JD 93.3 70,198904,1989,4,JD,93.3,70,41
8904 JD 93.3 80,198904,1989,4,JD,93.3,80,19
8904 JD 93.3 90,198904,1989,4,JD,93.3,90,37
9003 JD 76.7 49,199003,1990,3,JD,76.7,49,308
9003 JD 76.7 51,199003,1990,3,JD,76.7,51,134
9003 JD 76.7 55,199003,1990,3,JD,76.7,55,221
9003 JD 76.7 60,199003,1990,3,JD,76.7,60,192
9003 JD 76.7 70,199003,1990,3,JD,76.7,70,67
9003 JD 76.7 80,199003,1990,3,JD,76.7,80,67
9003 JD 76.7 90,199003,1990,3,JD,76.7,90,110
9003 JD 80 51,199003,1990,3,JD,80,51,959
9003 JD 80 55,199003,1990,3,JD,80,55,224
9003 JD 80 60,199003,1990,3,JD,80,60,228
9003 JD 80 70,199003,1990,3,JD,80,70,114
9003 JD 80 80,199003,1990,3,JD,80,80,75
9003 JD 80 90,199003,1990,3,JD,80,90,89
9003 JD 81.8 46.9,199003,1990,3,JD,81.8,46.9,115
9003 JD 83.3 100,199003,1990,3,JD,83.3,100,38
9003 JD 83.3 40.6,199003,1990,3,JD,83.3,40.6,231
9003 JD 83.3 42,199003,1990,3,JD,83.3,42,852
9003 JD 83.3 51,199003,1990,3,JD,83.3,51,377
9003 JD 83.3 55,199003,1990,3,JD,83.3,55,154
9003 JD 83.3 60,199003,1990,3,JD,83.3,60,60
9003 JD 83.3 70,199003,1990,3,JD,83.3,70,18
9003 JD 83.3 80,199003,1990,3,JD,83.3,80,42
9003 JD 83.3 90,199003,1990,3,JD,83.3,90,37
9003 JD 86.7 100,199003,1990,3,JD,86.7,100,26
9003 JD 86.7 33,199003,1990,3,JD,86.7,33,185
9003 JD 86.7 35,199003,1990,3,JD,86.7,35,79
9003 JD 86.7 40,199003,1990,3,JD,86.7,40,85
9003 JD 86.7 45,199003,1990,3,JD,86.7,45,120
9003 JD 86.7 50,199003,1990,3,JD,86.7,50,117
9003 JD 86.7 55,199003,1990,3,JD,86.7,55,83
9003 JD 86.7 60,199003,1990,3,JD,86.7,60,61
9003 JD 86.7 70,199003,1990,3,JD,86.7,70,55
9003 JD 86.7 80,199003,1990,3,JD,86.7,80,109
9003 JD 86.7 90,199003,1990,3,JD,86.7,90,45
9003 JD 90 100,199003,1990,3,JD,90,100,28
9003 JD 90 28,199003,1990,3,JD,90,28,65
9003 JD 90 30,199003,1990,3,JD,90,30,61
9003 JD 90 35,199003,1990,3,JD,90,35,77
9003 JD 90 37,199003,1990,3,JD,90,37,135
9003 JD 90 45,199003,1990,3,JD,90,45,89
9003 JD 90 53,199003,1990,3,JD,90,53,191
9003 JD 90 60,199003,1990,3,JD,90,60,78
9003 JD 90 70,199003,1990,3,JD,90,70,72
9003 JD 90 80,199003,1990,3,JD,90,80,98
9003 JD 90 90,199003,1990,3,JD,90,90,87
9003 JD 93.3 100,199003,1990,3,JD,93.3,100,38
9003 JD 93.3 26.7,199003,1990,3,JD,93.3,26.7,234
9003 JD 93.3 28,199003,1990,3,JD,93.3,28,112
9003 JD 93.3 30,199003,1990,3,JD,93.3,30,77
9003 JD 93.3 35,199003,1990,3,JD,93.3,35,41
9003 JD 93.3 40,199003,1990,3,JD,93.3,40,54
